result,c1,c2,c3,c4,c5
Win,Aatrox,Vel'Koz,Xin Zhao,Ezreal,Tahm Kench
Win,Ornn,Twisted Fate,Olaf,Caitlyn,Soraka
Win,Camille,LeBlanc,Xin Zhao,Kai'Sa,Karma
Win,Jax,Karthus,Nunu,Kai'Sa,Alistar
Win,Singed,Zoe,Xin Zhao,Tristana,Alistar
Win,Singed,Talon,Kha'Zix,Sivir,Braum
Win,Illaoi,Lissandra,Trundle,Varus,Zyra
Win,Camille,Fizz,Xin Zhao,Lucian,Thresh
Win,Dr. Mundo,Zoe,Graves,Kai'Sa,Alistar
Win,Urgot,Malzahar,Trundle,Kalista,Morgana
Win,Irelia,Cassiopeia,Xin Zhao,Kai'Sa,Nautilus
Win,Gangplank,Kassadin,Graves,Jhin,Soraka
Win,Gnar,Kassadin,Lee Sin,Kai'Sa,Alistar
Win,Vladimir,Karthus,Jarvan IV,Ezreal,Alistar
Win,Kennen,Orianna,Lee Sin,Jhin,Soraka
Win,Renekton,Zoe,Graves,Jinx,Thresh
Win,Singed,Malzahar,Xin Zhao,Xayah,Nautilus
Win,Renekton,LeBlanc,Trundle,Ezreal,Soraka
Win,Gangplank,Galio,Evelynn,Ezreal,Karma
Win,Renekton,Galio,Graves,Caitlyn,Morgana
Win,Renekton,Anivia,Skarner,Ezreal,Soraka
Win,Vladimir,Karma,Camille,Ezreal,Poppy
Win,Gangplank,Twisted Fate,Olaf,Ashe,Brand
Win,Gangplank,Fizz,Kha'Zix,Ezreal,Alistar
Win,Vladimir,Orianna,Skarner,Jhin,Thresh
Win,Kled,Swain,Graves,Caitlyn,Thresh
Win,Kennen,Irelia,Camille,Ezreal,Rakan
Win,Singed,Vladimir,Kha'Zix,Ezreal,Alistar
Win,Malphite,Talon,Rek'Sai,Ashe,Karma
Win,Olaf,Swain,Gangplank,Varus,Tahm Kench
Win,Pantheon,Vladimir,Xin Zhao,Kai'Sa,Alistar
Win,Jax,Yasuo,Kha'Zix,Ezreal,Soraka
Win,Poppy,Vladimir,Xin Zhao,Ezreal,Thresh
Win,Gangplank,Taliyah,Camille,Kai'Sa,Alistar
Win,Singed,Zoe,Zac,Lucian,Morgana
Win,Singed,Yasuo,Nocturne,Kog'Maw,Rakan
Win,Singed,Lulu,Olaf,Kai'Sa,Tahm Kench
Win,Gangplank,Ahri,Xin Zhao,Xayah,Rakan
Win,Camille,Karthus,Xin Zhao,Caitlyn,Janna
Win,Gnar,Ryze,Skarner,Kai'Sa,Thresh
Win,Olaf,Vel'Koz,Xin Zhao,Tristana,Rakan
Win,Singed,Vladimir,Lee Sin,Ezreal,Soraka
Win,Vladimir,Talon,Graves,Xayah,Tahm Kench
Win,Renekton,Zoe,Sejuani,Jhin,Karma
Win,Sion,Fizz,Kha'Zix,Jhin,Alistar
Win,Darius,Zoe,Xin Zhao,Xayah,Karma
Win,Renekton,Karthus,Nocturne,Lucian,Fiddlesticks
Win,Nasus,Lulu,Xin Zhao,Ezreal,Braum
Win,Gnar,Vladimir,Xin Zhao,Ezreal,Morgana
Win,Gnar,Zilean,Trundle,Ezreal,Braum
Win,Singed,Zoe,Trundle,Caitlyn,Janna
Win,Camille,Talon,Xin Zhao,Ezreal,Karma
Win,Ornn,Fizz,Rek'Sai,Xayah,Rakan
Win,Kennen,Galio,Camille,Caitlyn,Morgana
Win,Renekton,Vladimir,Xin Zhao,Ezreal,Rakan
Win,Darius,Zoe,Camille,Draven,Karma
Win,Gangplank,LeBlanc,Nocturne,Caitlyn,Braum
Win,Jayce,Zoe,Camille,Jhin,Alistar
Win,Rumble,Irelia,Xin Zhao,Jhin,Morgana
Win,Gangplank,Vladimir,Ivern,Caitlyn,Soraka
Win,Irelia,Ryze,Nidalee,Ezreal,Lulu
Win,Jax,Ryze,Olaf,Xayah,Rakan
Win,Jax,Ryze,Nidalee,Xayah,Rakan
Win,Fiora,Zoe,Lee Sin,Varus,Alistar
Win,Singed,Taliyah,Jax,Xayah,Alistar
Win,Singed,Ryze,Lee Sin,Draven,Thresh
Win,Singed,Cassiopeia,Kha'Zix,Jhin,Thresh
Win,Camille,Sion,Xin Zhao,Jhin,Rakan
Win,Aatrox,LeBlanc,Lee Sin,Xayah,Rakan
Win,Camille,Fizz,Kayn,Ezreal,Soraka
Win,Dr. Mundo,Irelia,Graves,Kai'Sa,Thresh
Win,Sion,Aurelion Sol,Camille,Kai'Sa,Janna
Win,Fiora,Zoe,Sejuani,Ezreal,Zyra
Win,Garen,Vladimir,Trundle,Ezreal,Morgana
Win,Camille,Ziggs,Olaf,Kai'Sa,Morgana
Win,Fiora,Irelia,Xin Zhao,Jhin,Soraka
Win,Aatrox,Zoe,Nocturne,Kai'Sa,Soraka
Win,Fiora,Zoe,Olaf,Jhin,Alistar
Win,Malphite,Kassadin,Xin Zhao,Kai'Sa,Tahm Kench
Win,Camille,Galio,Zac,Ezreal,Braum
Win,Camille,Yasuo,Sejuani,Xayah,Tahm Kench
Win,Jax,Ryze,Graves,Tristana,Taric
Win,Camille,Swain,Zac,Caitlyn,Morgana
Win,Garen,Zoe,Kayn,Kai'Sa,Rakan
Win,Riven,Lulu,Xin Zhao,Ezreal,Morgana
Win,Irelia,Zoe,Nidalee,Caitlyn,Bard
Win,Fiora,Zoe,Xin Zhao,Ezreal,Alistar
Win,Camille,Kassadin,Graves,Kog'Maw,Braum
Win,Swain,Syndra,Lee Sin,Xayah,Thresh
Win,Gangplank,Lucian,Olaf,Kai'Sa,Fiddlesticks
Win,Gangplank,Twisted Fate,Kha'Zix,Ezreal,Karma
Win,Singed,Zed,Zac,Kai'Sa,Braum
Win,Dr. Mundo,Ryze,Lee Sin,Kog'Maw,Tahm Kench
Win,Camille,Kassadin,Kha'Zix,Jhin,Alistar
Win,Gangplank,Vladimir,Nidalee,Xayah,Janna
Win,Swain,Taliyah,Rek'Sai,Kai'Sa,Alistar
Win,Gnar,Kassadin,Xin Zhao,Xayah,Rakan
Win,Gnar,Lissandra,Lee Sin,Ezreal,Alistar
Win,Swain,Zoe,Xin Zhao,Xayah,Rakan
Win,Irelia,Zoe,Trundle,Xayah,Karma
Win,Poppy,Vladimir,Graves,Ezreal,Thresh
Win,Vladimir,Gangplank,Dr. Mundo,Ezreal,Rakan
Win,Gnar,Zoe,Jax,Ezreal,Soraka
Win,Vladimir,LeBlanc,Lee Sin,Xayah,Alistar
Win,Singed,Aurelion Sol,Shaco,Lucian,Rakan
Win,Irelia,LeBlanc,Skarner,Ezreal,Soraka
Win,Gangplank,Cassiopeia,Kha'Zix,Jhin,Morgana
Win,Irelia,Zoe,Skarner,Ezreal,Karma
Win,Jax,Vladimir,Xin Zhao,Xayah,Rakan
Win,Singed,Kassadin,Lee Sin,Xayah,Rakan
Win,Irelia,Zoe,Nidalee,Ezreal,Nautilus
Win,Ornn,Aurelion Sol,Graves,Ezreal,Rakan
Win,Ornn,Zoe,Graves,Kog'Maw,Morgana
Win,Sion,Lissandra,Skarner,Tristana,Karma
Win,Malphite,LeBlanc,Trundle,Kai'Sa,Thresh
Win,Camille,Talon,Graves,Caitlyn,Morgana
Win,Ornn,Talon,Nidalee,Kai'Sa,Morgana
Win,Sion,Vladimir,Xin Zhao,Ezreal,Morgana
Win,Singed,Talon,Evelynn,Jhin,Tahm Kench
Win,Sion,Yasuo,Nidalee,Ezreal,Tahm Kench
Win,Gnar,Taliyah,Nocturne,Kog'Maw,Tahm Kench
Win,Shen,Cassiopeia,Lee Sin,Caitlyn,Soraka
Win,Jax,Cassiopeia,Xin Zhao,Tristana,Soraka
Win,Jax,Swain,Lee Sin,Caitlyn,Alistar
Win,Nasus,Vel'Koz,Camille,Sivir,Karma
Win,Camille,Taliyah,Nunu,Ezreal,Karma
Win,Sion,Yasuo,Trundle,Ezreal,Soraka
Win,Fiora,Fizz,Rek'Sai,Miss Fortune,Braum
Win,Fiora,LeBlanc,Olaf,Jhin,Karma
Win,Irelia,Vladimir,Kha'Zix,Kai'Sa,Lulu
Win,Jax,Swain,Xin Zhao,Jhin,Shen
Win,Singed,Fizz,Trundle,Twitch,Alistar
Win,Irelia,Aurelion Sol,Graves,Draven,Alistar
Win,Gangplank,Zoe,Camille,Kai'Sa,Nautilus
Win,Irelia,Azir,Nunu,Kai'Sa,Karma
Win,Vladimir,Twisted Fate,Xin Zhao,Kai'Sa,Alistar
Win,Dr. Mundo,Zoe,Xin Zhao,Xayah,Alistar
Win,Vladimir,LeBlanc,Kha'Zix,Tristana,Alistar
Win,Poppy,Fizz,Nidalee,Varus,Morgana
Win,Dr. Mundo,Katarina,Jarvan IV,Ezreal,Karma
Win,Olaf,Malzahar,Kha'Zix,Ezreal,Karma
Win,Garen,Karthus,Rengar,Jhin,Karma
Win,Jax,Kassadin,Graves,Lucian,Morgana
Win,Camille,Talon,Lee Sin,Ezreal,Morgana
Win,Camille,Zoe,Graves,Jhin,Morgana
Win,Sion,Zoe,Graves,Jhin,Thresh
Win,Dr. Mundo,Malzahar,Rek'Sai,Jhin,Alistar
Win,Jax,Zoe,Skarner,Ezreal,Soraka
Win,Camille,Fizz,Kha'Zix,Ezreal,Nami
Win,Irelia,Katarina,Kha'Zix,Xayah,Nautilus
Win,Camille,Cassiopeia,Olaf,Caitlyn,Alistar
Win,Singed,Yasuo,Xin Zhao,Ezreal,Alistar
Win,Vladimir,LeBlanc,Lee Sin,Ezreal,Rakan
Win,Camille,Zoe,Nidalee,Vayne,Morgana
Win,Gangplank,Cassiopeia,Xin Zhao,Draven,Janna
Win,Dr. Mundo,Zoe,Graves,Ezreal,Braum
Win,Irelia,LeBlanc,Lee Sin,Tristana,Shen
Win,Nasus,Karthus,Olaf,Kai'Sa,Rakan
Win,Jax,Vladimir,Trundle,Ezreal,Soraka
Win,Singed,Jayce,Xin Zhao,Ezreal,Rakan
Win,Malphite,LeBlanc,Graves,Ezreal,Leona
Win,Fiora,Ryze,Gragas,Xayah,Leona
Win,Camille,Lulu,Trundle,Jhin,Morgana
Win,Irelia,Zoe,Nocturne,Sivir,Alistar
Win,Vladimir,Talon,Elise,Ashe,Soraka
Win,Dr. Mundo,Vladimir,Nocturne,Ezreal,Braum
Win,Jax,Taliyah,Graves,Ezreal,Rakan
Win,Trundle,Irelia,Gangplank,Ezreal,Nami
Win,Fiora,Zoe,Olaf,Ezreal,Rakan
Win,Camille,Vladimir,Kha'Zix,Ezreal,Fiddlesticks
Win,Fiora,Vladimir,Xin Zhao,Ezreal,Karma
Win,Camille,Aurelion Sol,Xin Zhao,Kai'Sa,Zyra
Win,Gangplank,Anivia,Olaf,Ezreal,Morgana
Win,Gangplank,Karma,Trundle,Ezreal,Tahm Kench
Win,Vladimir,Singed,Camille,Ezreal,Rakan
Win,Aatrox,Lulu,Skarner,Ezreal,Morgana
Win,Aatrox,Malzahar,Trundle,Xayah,Rakan
Win,Malphite,Vladimir,Olaf,Varus,Taric
Win,Nasus,LeBlanc,Evelynn,Xayah,Rakan
Win,Camille,Taliyah,Olaf,Jhin,Karma
Win,Vladimir,Katarina,Graves,Ezreal,Braum
Win,Jax,Irelia,Lee Sin,Jhin,Tahm Kench
Win,Nunu,Mordekaiser,Camille,Jhin,Alistar
Win,Dr. Mundo,Ryze,Graves,Ezreal,Leona
Win,Dr. Mundo,Vladimir,Trundle,Caitlyn,Morgana
Win,Dr. Mundo,LeBlanc,Olaf,Ezreal,Morgana
Win,Irelia,Malzahar,Kindred,Ezreal,Rakan
Win,Camille,Karthus,Sejuani,Sivir,Alistar
Win,Aatrox,Zoe,Graves,Jhin,Nami
Win,Vladimir,Talon,Kha'Zix,Ezreal,Braum
Win,Camille,Vladimir,Nidalee,Draven,Alistar
Win,Ornn,Irelia,Kha'Zix,Caitlyn,Morgana
Win,Darius,LeBlanc,Xin Zhao,Jhin,Alistar
Win,Singed,Irelia,Udyr,Kai'Sa,Soraka
Win,Gnar,Irelia,Kindred,Ezreal,Morgana
Win,Gangplank,Katarina,Graves,Varus,Alistar
Win,Singed,Zoe,Graves,Kai'Sa,Thresh
Win,Dr. Mundo,Zoe,Graves,Kai'Sa,Morgana
Win,Gnar,Taliyah,Lee Sin,Caitlyn,Morgana
Win,Gnar,Karthus,Lee Sin,Kai'Sa,Tahm Kench
Win,Sion,Vel'Koz,Olaf,Ezreal,Zyra
Win,Cho'Gath,Zoe,Camille,Ezreal,Lulu
Win,Jax,Kassadin,Lee Sin,Ezreal,Alistar
Win,Poppy,Galio,Kha'Zix,Vayne,Shen
Win,Cho'Gath,Zoe,Jax,Ezreal,Tahm Kench
Win,Gnar,Karthus,Kha'Zix,Ezreal,Braum
Win,Fiora,Fizz,Kindred,Kai'Sa,Alistar
Win,Vladimir,Taliyah,Lee Sin,Xayah,Janna
Win,Poppy,Vladimir,Skarner,Kai'Sa,Thresh
Win,Tryndamere,LeBlanc,Trundle,Jhin,Thresh
Win,Fiora,Fizz,Kha'Zix,Ezreal,Morgana
Win,Jax,Cassiopeia,Xin Zhao,Jhin,Rakan
Win,Kennen,Galio,Evelynn,Draven,Morgana
Win,Cho'Gath,LeBlanc,Trundle,Kog'Maw,Braum
Win,Ornn,Katarina,Camille,Jhin,Morgana
Win,Vladimir,Katarina,Graves,Jhin,Morgana
Win,Kennen,Twisted Fate,Olaf,Ezreal,Morgana
Win,Irelia,Vladimir,Xin Zhao,Caitlyn,Braum
Win,Poppy,Talon,Evelynn,Ezreal,Rakan
Win,Poppy,Aurelion Sol,Camille,Kai'Sa,Alistar
Win,Vladimir,Fizz,Sejuani,Ezreal,Alistar
Win,Dr. Mundo,Zoe,Skarner,Kai'Sa,Rakan
Win,Gangplank,Fizz,Trundle,Ezreal,Karma
Win,Camille,Katarina,Graves,Xayah,Taric
Win,Vladimir,Singed,Camille,Kai'Sa,Braum
Win,Urgot,LeBlanc,Rek'Sai,Caitlyn,Karma
Win,Lissandra,Singed,Camille,Xayah,Thresh
Win,Ornn,Irelia,Camille,Ezreal,Janna
Win,Jax,Cassiopeia,Graves,Ezreal,Zyra
Win,Gangplank,Irelia,Nidalee,Xayah,Rakan
Win,Rumble,Karma,Kha'Zix,Caitlyn,Janna
Win,Gangplank,Fizz,Camille,Kai'Sa,Alistar
Win,Singed,Taliyah,Kha'Zix,Caitlyn,Morgana
Win,Irelia,Zoe,Evelynn,Kai'Sa,Rakan
Win,Kennen,Irelia,Evelynn,Ezreal,Taric
Win,Ryze,Gnar,Camille,Caitlyn,Alistar
Win,Dr. Mundo,Fizz,Graves,Sivir,Lulu
Win,Singed,Karthus,Camille,Sivir,Braum
Win,Camille,Galio,Zac,Jhin,Soraka
Win,Poppy,LeBlanc,Camille,Xayah,Alistar
Win,Dr. Mundo,Fizz,Lee Sin,Caitlyn,Soraka
Win,Gangplank,Zoe,Rek'Sai,Caitlyn,Alistar
Win,Yasuo,Singed,Camille,Xayah,Rakan
Win,Darius,Lulu,Kha'Zix,Caitlyn,Alistar
Win,Fiora,Sion,Skarner,Sivir,Shen
Win,Irelia,Lissandra,Nidalee,Sivir,Karma
Win,Vladimir,Karma,Xin Zhao,Ezreal,Zyra
Win,Riven,Zoe,Graves,Lucian,Rakan
Win,Singed,Azir,Kha'Zix,Ezreal,Morgana
Win,Jax,Talon,Graves,Jhin,Karma
Win,Cho'Gath,Karthus,Graves,Xayah,Rakan
Win,Fiora,Aurelion Sol,Nocturne,Jhin,Alistar
Win,Irelia,Zoe,Kha'Zix,Ezreal,Blitzcrank
Win,Ryze,Irelia,Camille,Kog'Maw,Tahm Kench
Win,Renekton,Fizz,Xin Zhao,Caitlyn,Karma
Win,Jayce,LeBlanc,Rek'Sai,Caitlyn,Morgana
Win,Poppy,Zoe,Graves,Jhin,Morgana
Win,Jax,Zoe,Kindred,Kog'Maw,Nami
Win,Ryze,Sion,Kha'Zix,Ezreal,Shen
Win,Darius,Vladimir,Graves,Ezreal,Karma
Win,Singed,Ekko,Trundle,Ezreal,Leona
Win,Cho'Gath,Lissandra,Skarner,Kai'Sa,Alistar
Win,Gnar,Taliyah,Nidalee,Jhin,Shen
Win,Gangplank,Zoe,Vi,Caitlyn,Morgana
Win,Singed,Karthus,Graves,Ezreal,Alistar
Win,Cho'Gath,LeBlanc,Olaf,Xayah,Rakan
Win,Darius,Vladimir,Lee Sin,Xayah,Karma
Win,Kennen,Cassiopeia,Kha'Zix,Ezreal,Rakan
Win,Poppy,Irelia,Graves,Kai'Sa,Braum
Win,Ekko,Aatrox,Camille,Varus,Braum
Win,Camille,Ryze,Lee Sin,Kai'Sa,Tahm Kench
Win,Dr. Mundo,LeBlanc,Lee Sin,Ezreal,Alistar
Win,Swain,Anivia,Sejuani,Xayah,Rakan
Win,Fiora,Karma,Trundle,Kai'Sa,Morgana
Win,Dr. Mundo,Vladimir,Graves,Kai'Sa,Rakan
Win,Poppy,Talon,Camille,Lucian,Soraka
Win,Fiora,Malzahar,Kha'Zix,Kai'Sa,Alistar
Win,Singed,Taliyah,Nidalee,Ezreal,Morgana
Win,Jayce,LeBlanc,Kha'Zix,Ezreal,Braum
Win,Irelia,Lissandra,Kha'Zix,Ezreal,Morgana
Win,Jax,Twisted Fate,Kha'Zix,Ezreal,Soraka
Win,Irelia,Cassiopeia,Rek'Sai,Ezreal,Braum
Win,Camille,Irelia,Evelynn,Draven,Thresh
Win,Gangplank,LeBlanc,Nidalee,Xayah,Soraka
Win,Camille,Taliyah,Graves,Jhin,Lulu
Win,Yasuo,Katarina,Kha'Zix,Ashe,Thresh
Win,Gangplank,Irelia,Xin Zhao,Ezreal,Alistar
Win,Singed,Talon,Rek'Sai,Tristana,Leona
Win,Gnar,Zoe,Jax,Ezreal,Alistar
Win,Jax,Zed,Nidalee,Kog'Maw,Rakan
Win,Camille,Malzahar,Xin Zhao,Xayah,Rakan
Win,Gangplank,Zoe,Jarvan IV,Ezreal,Alistar
Win,Vladimir,Vel'Koz,Jarvan IV,Ezreal,Janna
Win,Gangplank,Cassiopeia,Xin Zhao,Caitlyn,Tahm Kench
Win,Nasus,Karma,Graves,Jhin,Zyra
Win,Sion,Ryze,Kha'Zix,Xayah,Rakan
Win,Nasus,Zoe,Kha'Zix,Caitlyn,Thresh
Win,Poppy,Cassiopeia,Olaf,Ezreal,Blitzcrank
Win,Kennen,Vladimir,Graves,Varus,Tahm Kench
Win,Fiora,Twisted Fate,Olaf,Kai'Sa,Rakan
Win,Rumble,Irelia,Camille,Ezreal,Janna
Win,Ornn,Talon,Skarner,Draven,Thresh
Win,Singed,Katarina,Nidalee,Kalista,Soraka
Win,Darius,Ryze,Graves,Ezreal,Zyra
Win,Darius,Vladimir,Xin Zhao,Xayah,Nautilus
Win,Yasuo,Irelia,Camille,Varus,Lulu
Win,Jayce,Fizz,Evelynn,Xayah,Rakan
Win,Vladimir,Karma,Kha'Zix,Kai'Sa,Xerath
Win,Kennen,Fizz,Camille,Ezreal,Rakan
Win,Vladimir,Corki,Xin Zhao,Caitlyn,Alistar
Win,Camille,Lulu,Olaf,Kai'Sa,Alistar
Win,Vladimir,Ornn,Jax,Ezreal,Soraka
Win,Aatrox,Malzahar,Kha'Zix,Ezreal,Leona
Win,Irelia,Ryze,Xin Zhao,Jhin,Alistar
Win,Fiora,Yasuo,Elise,Ashe,Alistar
Win,Irelia,Zoe,Camille,Jhin,Alistar
Win,Singed,Aurelion Sol,Kha'Zix,Ezreal,Thresh
Win,Singed,Irelia,Xin Zhao,Ezreal,Rakan
Win,Dr. Mundo,Malzahar,Kha'Zix,Caitlyn,Rakan
Win,Swain,Talon,Nidalee,Ezreal,Shen
Win,Camille,Galio,Graves,Sivir,Karma
Win,Singed,Zoe,Lee Sin,Kai'Sa,Braum
Win,Pantheon,Taliyah,Xin Zhao,Tristana,Taric
Win,Illaoi,Sion,Kha'Zix,Tristana,Rakan
Win,Camille,Taliyah,Kha'Zix,Jinx,Leona
Win,Vladimir,Lulu,Xin Zhao,Tristana,Alistar
Win,Darius,Malzahar,Evelynn,Varus,Morgana
Win,Illaoi,LeBlanc,Xin Zhao,Jhin,Alistar
Win,Camille,Ryze,Rek'Sai,Kai'Sa,Alistar
Win,Camille,Karma,Master Yi,Caitlyn,Taric
Win,Singed,LeBlanc,Camille,Xayah,Rakan
Win,Ryze,Kled,Camille,Ezreal,Soraka
Win,Ornn,Zoe,Camille,Jhin,Leona
Win,Gnar,Aurelion Sol,Lee Sin,Xayah,Rakan
Win,Dr. Mundo,Lissandra,Lee Sin,Ezreal,Soraka
Win,Gangplank,Lissandra,Evelynn,Xayah,Rakan
Win,Gnar,Ekko,Kha'Zix,Kai'Sa,Thresh
Win,Olaf,Irelia,Gangplank,Kai'Sa,Braum
Win,Gangplank,Orianna,Zac,Ezreal,Braum
Win,Gangplank,Talon,Evelynn,Ezreal,Shen
Win,Camille,Aurelion Sol,Olaf,Caitlyn,Soraka
Win,Vladimir,Kassadin,Rek'Sai,Ezreal,Morgana
Win,Jax,Orianna,Kha'Zix,Ezreal,Rakan
Win,Renekton,Fizz,Kayn,Xayah,Rakan
Win,Vladimir,LeBlanc,Lee Sin,Xayah,Braum
Win,Singed,Zoe,Jax,Kog'Maw,Lulu
Win,Gangplank,Kassadin,Olaf,Xayah,Morgana
Win,Renekton,Zoe,Camille,Jhin,Rakan
Win,Camille,Akali,Xin Zhao,Kai'Sa,Thresh
Win,Vladimir,Talon,Graves,Varus,Fiddlesticks
Win,Renekton,Zoe,Camille,Xayah,Janna
Win,Renekton,Cassiopeia,Nidalee,Ashe,Rakan
Win,Jax,Zoe,Lee Sin,Tristana,Alistar
Win,Camille,Ahri,Skarner,Xayah,Rakan
Win,Urgot,Lulu,Lee Sin,Kog'Maw,Braum
Win,Camille,Fizz,Kha'Zix,Ezreal,Tahm Kench
Win,Darius,Lissandra,Kha'Zix,Kog'Maw,Braum
Win,Ryze,Lulu,Camille,Kog'Maw,Kennen
Win,Ryze,Ornn,Kha'Zix,Ezreal,Shen
Win,Sion,Ryze,Graves,Ezreal,Leona
Win,Gangplank,Yasuo,Skarner,Caitlyn,Karma
Win,Dr. Mundo,Kassadin,Xin Zhao,Jhin,Soraka
Win,Renekton,Syndra,Nidalee,Caitlyn,Tahm Kench
Win,Shen,Taliyah,Olaf,Xayah,Janna
Win,Sion,Ryze,Sejuani,Jhin,Alistar
Win,Ornn,Vel'Koz,Camille,Caitlyn,Karma
Win,Jax,Ryze,Skarner,Kog'Maw,Braum
Win,Gangplank,Sion,Graves,Xayah,Alistar
Win,Riven,Ryze,Lee Sin,Ezreal,Janna
Win,Aatrox,Cassiopeia,Camille,Ezreal,Karma
Win,Irelia,LeBlanc,Kha'Zix,Ezreal,Alistar
Win,Singed,Zoe,Lee Sin,Tristana,Rakan
Win,Camille,Talon,Graves,Kai'Sa,Zilean
Win,Irelia,Ryze,Kha'Zix,Jhin,Leona
Win,Tryndamere,Orianna,Lee Sin,Ezreal,Alistar
Win,Fiora,Galio,Jarvan IV,Kai'Sa,Leona
Win,Camille,Fizz,Nidalee,Ezreal,Braum
Win,Irelia,Lissandra,Rek'Sai,Ezreal,Morgana
Win,Singed,LeBlanc,Kha'Zix,Jhin,Fiddlesticks
Win,Jayce,Fizz,Jax,Ezreal,Rakan
Win,Camille,Malzahar,Xin Zhao,Xayah,Lulu
Win,Cho'Gath,Taliyah,Camille,Jhin,Alistar
Win,Singed,Anivia,Graves,Ezreal,Shen
Win,Ornn,Ryze,Kha'Zix,Caitlyn,Morgana
Win,Yasuo,Kassadin,Evelynn,Kai'Sa,Soraka
Win,Ornn,Karma,Trundle,Xayah,Rakan
Win,Yasuo,Tryndamere,Camille,Caitlyn,Morgana
Win,Illaoi,Sion,Kha'Zix,Jhin,Rakan
Win,Gangplank,Ryze,Skarner,Kalista,Thresh
Win,Renekton,Ryze,Kha'Zix,Ezreal,Morgana
Win,Renekton,Twisted Fate,Elise,Caitlyn,Rakan
Win,Urgot,Azir,Kha'Zix,Ezreal,Alistar
Win,Sion,Zoe,Xin Zhao,Ezreal,Alistar
Win,Dr. Mundo,Zoe,Olaf,Caitlyn,Janna
Win,Camille,LeBlanc,Nidalee,Ezreal,Braum
Win,Jax,Vladimir,Kha'Zix,Caitlyn,Morgana
Win,Sion,Orianna,Olaf,Jinx,Blitzcrank
Win,Irelia,Aurelion Sol,Sejuani,Ezreal,Thresh
Win,Darius,Galio,Graves,Tristana,Morgana
Win,Gangplank,Talon,Elise,Kog'Maw,Tahm Kench
Win,Singed,Irelia,Nidalee,Ezreal,Zyra
Win,Dr. Mundo,Vladimir,Olaf,Kai'Sa,Soraka
Win,Fiora,Ryze,Lee Sin,Kog'Maw,Nami
Win,Rumble,Twisted Fate,Nidalee,Caitlyn,Alistar
Win,Singed,Kassadin,Xin Zhao,Lucian,Karma
Win,Singed,Yasuo,Graves,Jhin,Alistar
Win,Urgot,Vladimir,Evelynn,Caitlyn,Morgana
Win,Irelia,Vladimir,Olaf,Lucian,Zilean
Win,Irelia,Vel'Koz,Olaf,Tristana,Rakan
Win,Vladimir,Karma,Xin Zhao,Jhin,Soraka
Win,Darius,Galio,Zac,Kai'Sa,Lulu
Win,Fiora,Cassiopeia,Sejuani,Tristana,Braum
Win,Vladimir,Zoe,Xin Zhao,Sivir,Soraka
Win,Irelia,Taliyah,Camille,Caitlyn,Karma
Win,Sion,LeBlanc,Xin Zhao,Tristana,Alistar
Win,Darius,Taliyah,Olaf,Xayah,Rakan
Win,Ornn,Zoe,Camille,Ezreal,Soraka
Win,Aatrox,Zoe,Nocturne,Kai'Sa,Karma
Win,Irelia,Zoe,Xin Zhao,Jhin,Nami
Win,Renekton,Fizz,Xin Zhao,Ezreal,Tahm Kench
Win,Olaf,Irelia,Jax,Jhin,Soraka
Win,Fiora,Karma,Nidalee,Xayah,Rakan
Win,Gangplank,Fizz,Lee Sin,Ezreal,Rakan
Win,Aatrox,Ekko,Kha'Zix,Ezreal,Morgana
Win,Jax,Lissandra,Skarner,Ezreal,Rakan
Win,Vladimir,Fiora,Camille,Caitlyn,Alistar
Win,Riven,Talon,Skarner,Kai'Sa,Braum
Win,Poppy,Vladimir,Olaf,Xayah,Zyra
Win,Poppy,Fizz,Kha'Zix,Kai'Sa,Janna
Win,Darius,Twisted Fate,Olaf,Ezreal,Soraka
Win,Rengar,Zoe,Kha'Zix,Xayah,Rakan
Win,Camille,Karma,Nidalee,Kog'Maw,Alistar
Win,Singed,LeBlanc,Graves,Jhin,Soraka
Win,Singed,Vel'Koz,Trundle,Kog'Maw,Lulu
Win,Poppy,Galio,Camille,Kai'Sa,Alistar
Win,Ryze,Karma,Kha'Zix,Draven,Fizz
Win,Tryndamere,Malzahar,Kha'Zix,Tristana,Alistar
Win,Gnar,Katarina,Olaf,Kai'Sa,Alistar
Win,Camille,Fizz,Master Yi,Kai'Sa,Lulu
Win,Darius,Fizz,Nidalee,Ezreal,Morgana
Win,Jax,Azir,Rek'Sai,Caitlyn,Morgana
Win,Riven,LeBlanc,Rek'Sai,Ezreal,Nautilus
Win,Vladimir,Taliyah,Lee Sin,Xayah,Alistar
Win,Ornn,Zoe,Nidalee,Ezreal,Thresh
Win,Singed,Zoe,Rek'Sai,Ezreal,Alistar
Win,Aatrox,Swain,Camille,Ezreal,Tahm Kench
Win,Aatrox,Fizz,Olaf,Kai'Sa,Nautilus
Win,Irelia,Vladimir,Zac,Ezreal,Rakan
Win,Camille,Kassadin,Zac,Jinx,Thresh
Win,Ornn,Swain,Xin Zhao,Jhin,Soraka
Win,Gangplank,Fizz,Skarner,Varus,Taric
Win,Jax,Vladimir,Kha'Zix,Ashe,Tahm Kench
Win,Gnar,Zoe,Olaf,Caitlyn,Thresh
Win,Singed,Taliyah,Lee Sin,Ezreal,Alistar
Win,Sion,Syndra,Sejuani,Ezreal,Leona
Win,Singed,Syndra,Xin Zhao,Caitlyn,Alistar
