"20",0,3,0,1,12,2,11,22,0,0,0,21,8,10,0,10,1,7,0,NA,0,2,2,21,15,0,10,1,1,4,1,0,0,2,0,10,0,4,12,9,10,0,7,1,0,4,3,16,0,4,3,0,1,3,0,0,1,0,0,4,3,2,4,3,0,0,2,1,1,1,0,37,2,1,1,4,3,5,4,11,2,9,3,0,0,0,1,19,6,1,0,2,4,1,1,4,0,5,2,0,7,6,5,2,0,0,3,3,1,18,0,22,3,2,6,3,5,18,13,16,1,1,14,2,1,0,3,0,5,0,3,10,0,2,0,3,1,23,17,5,2
"21",0,4,5,2,13,1,6,8,3,0,0,17,7,2,0,5,0,1,1,0,NA,2,0,9,11,0,12,1,0,2,0,0,0,0,0,5,0,4,17,4,5,1,8,2,0,6,5,12,3,3,1,2,0,6,1,0,1,0,2,5,0,1,3,8,0,1,3,0,3,2,0,19,0,0,0,0,0,4,4,1,1,2,1,0,1,0,1,14,5,0,1,2,0,0,2,4,1,4,0,0,13,5,2,2,0,0,1,4,1,9,6,4,0,2,6,1,1,14,4,7,0,0,6,2,2,2,0,0,1,1,0,6,0,4,2,1,0,6,0,4,2
"22",2,20,6,8,43,0,16,48,4,0,1,38,28,8,1,28,0,2,0,2,2,NA,0,29,42,1,31,4,1,3,4,1,0,1,1,16,0,6,37,18,24,4,45,3,0,12,8,28,2,4,3,7,4,14,3,3,1,0,6,26,1,1,14,13,1,3,20,0,10,2,1,49,1,1,1,3,3,1,7,14,4,6,12,3,1,0,2,53,13,1,3,2,4,1,5,10,2,19,1,1,35,15,6,3,0,0,2,6,2,48,13,11,10,6,11,0,8,59,16,25,3,1,39,4,1,0,5,0,9,2,4,13,2,13,6,1,1,31,19,7,2
"23",0,7,1,4,13,0,4,12,0,0,2,15,11,2,2,4,1,4,0,2,0,0,NA,4,18,0,9,3,0,1,0,0,0,0,1,1,0,4,4,3,4,1,9,0,0,5,2,13,1,3,4,0,0,1,1,2,2,0,3,11,0,0,8,8,1,0,3,0,2,1,0,32,0,0,0,2,0,2,4,1,0,2,3,0,0,0,2,8,2,0,0,1,1,2,3,2,0,9,2,1,8,2,0,1,0,0,1,2,1,14,1,10,2,1,4,0,5,25,8,17,1,2,5,1,0,0,1,0,0,2,0,5,0,3,0,0,0,16,14,1,1
"24",3,92,26,43,244,7,112,220,16,0,5,283,151,48,24,130,2,67,2,21,9,29,4,NA,225,7,98,39,2,36,21,1,5,12,5,46,0,53,223,100,84,17,187,18,3,123,62,191,21,15,18,24,2,33,15,10,8,0,15,159,19,15,63,80,0,4,87,3,33,10,3,531,0,2,6,22,2,33,38,72,10,85,40,1,4,5,5,216,90,4,11,54,30,6,32,53,3,100,27,0,156,39,30,35,0,0,12,37,21,198,22,227,29,34,75,13,60,338,136,195,8,24,154,39,10,8,47,2,38,23,19,104,8,49,17,21,25,251,235,39,8
"25",5,161,49,71,375,29,184,401,38,0,11,119,232,133,40,274,1,66,3,15,11,42,18,225,NA,12,240,58,6,42,48,2,3,16,9,173,1,82,354,104,225,13,359,5,4,191,87,569,5,40,34,49,12,88,24,18,19,2,8,276,34,37,102,130,2,19,158,3,73,12,18,735,3,4,10,62,10,7,56,111,32,126,45,3,12,2,20,372,149,2,23,59,8,9,49,105,6,160,36,2,274,127,64,56,1,1,32,73,42,294,52,289,64,56,132,19,89,482,57,362,18,21,91,61,19,19,55,4,83,25,30,33,21,109,24,18,16,210,265,111,8
"26",1,10,4,2,20,0,8,15,0,0,1,15,3,1,2,10,0,7,1,0,0,1,0,7,12,NA,17,1,0,2,0,0,0,2,0,9,0,1,13,4,8,0,5,1,0,10,1,9,0,2,0,1,1,3,2,0,0,0,0,7,4,1,8,13,0,1,4,0,4,0,1,35,0,0,0,1,0,4,6,4,1,4,9,1,0,0,0,20,4,0,1,4,0,0,3,9,1,8,3,0,14,8,0,2,0,0,2,2,0,11,2,21,5,0,6,0,4,19,10,14,4,1,6,2,0,1,1,0,5,1,1,4,1,2,3,0,0,16,19,7,0
"27",2,91,22,42,265,10,127,229,27,1,10,314,140,64,27,134,2,76,2,10,12,31,9,98,240,17,NA,42,1,28,16,0,1,6,5,82,2,54,208,96,79,5,191,14,3,130,49,183,14,12,23,33,3,31,21,10,8,0,11,160,33,19,50,66,1,10,80,2,19,7,5,565,1,1,2,43,5,42,44,85,4,89,50,4,8,0,8,241,92,1,11,37,31,2,33,40,2,101,23,1,199,59,31,36,2,1,8,45,28,202,28,224,21,34,117,14,67,313,109,216,7,14,155,48,15,3,34,0,28,21,17,110,5,66,9,29,23,244,230,32,10
"28",0,15,9,9,37,5,35,71,2,0,1,89,38,19,5,31,0,16,0,1,1,4,3,39,58,1,42,NA,1,8,14,1,0,1,1,23,0,14,60,27,48,2,51,1,1,9,14,55,7,11,5,0,4,20,7,0,0,0,1,28,6,1,18,10,0,2,10,0,12,0,0,131,0,0,2,7,2,6,7,52,4,16,13,0,2,0,3,37,21,0,3,7,8,0,5,21,0,15,8,0,22,26,19,9,0,0,2,12,9,41,6,60,4,2,23,1,11,68,23,62,3,1,53,6,8,2,13,0,12,6,4,24,4,13,1,15,4,75,77,11,0
"29",0,1,0,1,3,0,6,6,0,0,0,5,5,1,1,1,0,1,0,1,0,1,0,2,6,0,1,1,NA,0,0,0,0,0,0,3,0,1,6,4,2,1,6,0,0,4,0,1,1,0,2,1,1,2,0,2,0,0,0,4,1,0,0,3,1,0,2,0,1,1,0,10,0,0,0,1,1,2,2,1,0,3,5,0,0,0,1,4,2,0,0,0,0,0,1,2,0,7,0,0,9,2,0,0,0,0,0,1,0,4,1,1,2,1,4,0,1,8,3,2,1,0,5,2,1,0,1,0,1,0,0,2,0,1,0,0,1,6,2,1,0
"30",0,21,3,2,55,2,21,49,3,0,4,66,26,21,11,30,0,17,1,4,2,3,1,36,42,2,28,8,0,NA,8,0,0,1,0,12,0,3,41,17,24,2,38,6,0,16,12,46,3,3,1,7,1,18,8,0,1,0,3,31,2,1,8,13,0,1,21,1,9,3,4,106,1,0,1,5,2,10,3,10,6,16,14,1,4,0,1,46,7,1,3,7,7,0,10,19,0,14,3,0,49,16,9,6,0,0,2,8,3,14,0,63,15,8,20,0,10,75,25,44,3,0,22,8,1,1,5,0,6,3,1,35,2,17,1,2,9,53,52,10,1
"31",0,17,5,10,46,1,22,41,0,0,1,55,27,17,6,14,0,8,0,1,0,4,0,21,48,0,16,14,0,8,NA,0,1,2,1,12,0,12,23,20,12,3,40,4,1,27,16,41,5,1,10,2,2,6,4,1,1,0,0,22,6,2,15,14,0,0,18,2,6,0,1,88,0,0,0,5,0,6,10,22,2,25,9,1,2,1,1,45,15,0,3,11,7,0,10,6,0,19,3,0,39,10,7,7,0,0,5,6,2,32,2,49,3,8,19,4,11,49,29,32,2,6,30,6,3,0,7,0,3,0,4,19,2,17,1,3,5,56,56,8,0
"32",0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"33",0,1,0,0,0,0,1,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,1,0,NA,1,0,3,0,3,3,1,0,1,3,1,0,4,0,3,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,2,0,0,3,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,6,3,1,0
"34",0,12,3,2,22,1,3,9,2,0,1,30,19,15,2,9,0,6,0,2,0,1,0,12,16,2,6,1,0,1,2,0,1,NA,0,4,0,2,14,3,18,1,9,2,1,8,9,20,1,1,0,1,0,3,6,0,0,1,0,11,0,3,2,7,0,1,4,1,2,1,0,41,0,0,0,3,0,2,1,3,3,5,4,0,3,0,0,12,3,0,0,6,0,0,6,8,2,4,0,0,19,5,0,2,0,0,1,1,2,6,1,12,4,9,5,0,1,18,14,14,0,6,16,4,1,0,2,0,4,1,1,9,0,4,0,2,2,19,22,1,0
"35",1,3,2,1,2,2,8,10,2,0,1,9,3,3,0,8,0,4,0,0,0,1,1,5,9,0,5,1,0,0,1,0,0,0,NA,3,0,4,11,5,9,0,6,2,1,3,2,9,2,1,0,1,0,5,0,0,0,0,0,5,0,1,4,1,1,0,2,0,2,0,1,20,0,1,0,0,0,2,1,1,1,7,2,0,0,0,1,2,6,0,1,1,1,0,1,2,0,8,2,0,7,3,0,1,0,0,2,3,1,12,4,12,1,0,1,1,4,12,5,8,0,1,7,3,0,1,1,0,2,0,1,2,0,1,1,1,0,9,7,5,0
"36",2,47,12,24,157,1,71,157,13,0,4,192,76,35,15,98,2,41,2,10,5,16,1,46,173,9,82,23,3,12,12,0,3,4,3,NA,0,25,123,48,57,4,133,6,5,100,22,131,15,4,15,16,3,12,5,7,2,0,6,111,26,10,20,40,0,8,78,1,17,5,2,323,2,0,1,17,2,31,24,72,9,60,18,1,0,1,4,197,59,1,13,21,16,0,7,29,1,85,22,1,113,41,8,27,0,0,7,30,13,143,13,161,13,7,62,9,34,109,61,130,12,1,70,30,11,7,20,1,37,16,5,58,7,50,9,13,12,172,141,17,8
"37",0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,NA,1,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38",0,33,5,6,74,2,60,63,7,1,5,99,13,27,6,37,0,23,2,4,4,6,4,53,82,1,54,14,1,3,12,0,3,2,4,25,1,NA,66,27,49,2,57,9,1,47,14,80,6,9,13,6,2,21,8,5,1,0,3,67,8,6,3,31,0,3,32,1,17,2,3,169,0,1,0,7,0,14,3,5,6,25,19,0,0,2,2,69,31,0,5,18,7,0,21,29,1,16,7,0,58,27,9,4,0,1,3,8,9,33,5,74,12,13,17,0,6,110,53,77,6,7,55,13,1,5,12,0,16,5,5,33,10,18,8,11,5,84,76,19,0
"39",4,127,31,43,351,10,179,378,35,0,8,443,189,51,43,176,1,98,4,12,17,37,4,223,354,13,208,60,6,41,23,2,3,14,11,123,1,66,NA,143,134,11,238,21,6,178,55,274,33,38,32,41,8,96,26,8,12,1,19,235,48,25,72,118,1,7,163,4,58,12,13,769,4,1,5,40,10,66,49,71,23,133,70,6,7,3,17,358,118,1,22,50,46,1,32,90,3,120,36,2,248,102,20,78,1,2,21,52,41,275,40,339,31,43,128,5,63,452,158,322,23,15,210,65,6,13,52,2,73,33,11,150,23,97,22,27,24,340,324,68,11
"40",2,60,23,34,140,9,69,150,6,0,5,81,98,47,12,36,1,29,2,9,4,18,3,100,104,4,96,27,4,17,20,0,1,3,5,48,0,27,143,NA,83,6,87,7,4,63,48,130,9,18,14,12,5,36,13,5,5,0,3,76,27,16,42,66,0,5,59,1,26,5,5,302,1,5,1,27,5,6,14,47,9,55,27,1,2,1,5,135,38,2,9,34,6,2,25,48,2,63,21,0,97,48,17,26,1,2,8,22,14,104,4,124,25,24,40,6,39,204,26,112,12,19,49,25,7,11,16,1,30,10,11,21,7,32,9,12,3,76,108,34,2
"41",2,122,37,45,195,10,123,258,14,0,7,246,141,62,19,126,0,49,0,10,5,24,4,84,225,8,79,48,2,24,12,0,0,18,9,57,1,49,134,83,NA,7,181,10,4,107,61,227,21,5,18,21,4,14,25,12,10,1,7,145,18,32,82,87,0,2,93,3,5,11,5,452,1,3,3,10,5,54,23,56,10,59,41,2,3,6,9,181,92,0,10,49,24,4,45,39,5,81,26,0,147,26,28,27,0,1,22,38,28,154,24,182,28,56,56,12,56,210,98,215,9,16,142,36,10,4,46,1,27,19,25,101,1,42,12,21,13,237,226,37,5
"42",0,11,5,2,11,0,4,7,0,0,1,15,4,4,1,3,0,6,0,0,1,4,1,17,13,0,5,2,1,2,3,0,1,1,0,4,0,2,11,6,7,NA,9,0,0,3,4,7,1,0,0,1,0,3,2,1,0,0,1,8,2,3,2,4,0,0,3,0,4,0,0,33,0,0,0,1,0,1,1,3,1,7,4,0,0,0,1,7,1,0,2,5,4,0,8,8,0,7,1,0,8,2,3,2,0,0,0,0,3,2,2,6,1,5,3,0,1,19,10,11,2,1,8,3,0,0,1,1,1,1,1,6,1,3,0,0,2,9,10,4,1
"43",6,126,39,45,315,11,142,344,21,0,12,220,174,81,31,117,3,82,4,7,8,45,9,187,359,5,191,51,6,38,40,1,3,9,6,133,1,57,238,87,181,9,NA,18,4,145,61,325,22,27,35,29,12,70,21,13,5,1,6,207,36,30,60,93,0,15,97,6,48,17,8,678,1,2,4,51,9,34,32,86,24,88,57,6,7,5,5,317,111,2,17,48,19,4,38,96,2,88,24,0,253,106,44,45,0,2,17,43,25,208,23,273,34,51,102,12,73,412,115,275,14,12,94,36,10,14,52,1,61,21,13,87,14,77,16,17,15,177,211,85,5
"44",0,17,6,6,16,1,8,28,0,0,11,22,12,12,5,4,0,14,0,1,2,3,0,18,5,1,14,1,0,6,4,0,1,2,2,6,0,9,21,7,10,0,18,NA,2,8,7,20,2,4,3,1,1,9,2,1,1,0,0,11,6,2,3,14,0,1,13,0,3,4,2,53,0,0,0,3,1,1,3,5,1,11,8,0,0,1,2,17,8,1,2,7,2,0,8,8,1,7,0,0,23,7,4,3,0,0,0,4,3,14,0,18,3,7,9,1,7,43,10,22,1,1,5,4,0,2,6,0,6,0,3,7,0,5,1,1,0,18,15,3,0
"45",0,6,1,1,11,0,0,4,1,0,0,10,4,5,2,6,0,1,0,0,0,0,0,3,4,0,3,1,0,0,1,0,0,1,1,5,0,1,6,4,4,0,4,2,NA,3,0,3,0,0,1,1,0,3,0,1,0,0,0,3,1,0,1,4,1,0,5,0,2,0,0,17,0,0,0,1,1,1,0,0,0,3,1,0,0,1,0,4,3,0,0,3,2,0,1,4,0,6,3,0,6,1,1,0,0,0,0,1,1,2,1,12,3,1,0,1,1,9,5,6,0,0,5,1,0,0,3,0,4,0,1,1,0,1,1,0,1,6,4,1,0
"48",2,64,24,24,144,8,97,184,19,0,2,207,126,80,22,114,1,35,0,4,6,12,5,123,191,10,130,9,4,16,27,1,4,8,3,100,0,47,178,63,107,3,145,8,3,NA,41,158,14,20,15,16,5,38,6,6,13,1,11,58,23,19,60,30,0,5,26,2,51,5,5,401,0,0,3,31,7,30,31,45,15,71,36,1,5,2,2,72,67,1,2,35,27,0,18,53,2,77,18,1,74,48,39,30,1,1,9,34,12,159,12,188,26,17,79,11,34,229,101,158,11,11,111,42,10,7,23,1,34,18,8,74,6,32,4,13,17,204,182,54,9
"50",1,61,18,12,79,1,27,74,1,0,1,127,58,28,9,46,1,29,3,3,5,8,2,62,87,1,49,14,0,12,16,0,0,9,2,22,1,14,55,48,61,4,61,7,0,41,NA,106,11,5,9,7,1,16,21,7,4,0,1,78,13,9,40,44,0,2,29,2,12,2,4,176,0,2,3,7,1,11,5,10,6,27,26,0,3,2,7,70,24,2,6,32,14,2,35,36,1,18,12,0,75,28,7,7,0,1,8,13,9,44,10,80,29,39,33,2,32,136,57,109,2,12,82,8,6,4,17,1,16,7,14,41,3,14,1,5,7,107,105,19,1
