name,champ,cs,kda,kill,death,assist,winratio,play
뽀송뽀송개뽀송,Rakan,CS 14.6 (0.5),3.94:1,1.6,3.2,11.0,52%,48
뽀송뽀송개뽀송,Karma,CS 18.2 (0.7),4.16:1,2.2,3.1,10.5,52%,33
뽀송뽀송개뽀송,Taric,CS 49.9 (1.9),4.88:1,1.3,2.4,10.4,64%,25
뽀송뽀송개뽀송,Thresh,CS 21.8 (0.7),4.03:1,1.6,3.7,13.4,52%,25
17짤서폿,Thresh,CS 12.2 (0.5),3.77:1,2.0,3.7,11.8,63%,72
17짤서폿,Morgana,CS 20.6 (0.8),4.13:1,2.2,3.4,11.9,60%,57
17짤서폿,Karma,CS 39.1 (1.5),3.36:1,2.7,3.9,10.4,53%,49
17짤서폿,Rakan,CS 15.0 (0.6),4.29:1,2.0,3.6,13.4,51%,45
17짤서폿,Alistar,CS 41.0 (1.6),2.68:1,2.0,4.4,9.9,27%,45
17짤서폿,Tahm Kench,CS 46.4 (1.8),3.49:1,2.0,3.5,10.1,46%,41
17짤서폿,Pyke,CS 37.3 (1.6),3.66:1,4.4,3.7,9.4,54%,39
VictoriaIsland,Gangplank,CS 217.3 (8.1),3.01:1,4.3,3.4,6.0,53%,77
VictoriaIsland,Jayce,CS 187.6 (7.7),3.22:1,4.5,3.0,5.1,60%,63
VictoriaIsland,Vladimir,CS 210.8 (7.8),2.63:1,4.2,3.7,5.5,51%,45
VictoriaIsland,Illaoi,CS 201.8 (8.3),1.76:1,3.8,4.1,3.4,69%,35
VictoriaIsland,Kassadin,CS 210.7 (7.9),3.57:1,6.5,3.3,5.4,48%,27
VictoriaIsland,Gnar,CS 200.8 (8.0),3.45:1,3.8,2.5,4.8,48%,25
VictoriaIsland,Ornn,CS 184.5 (6.4),3.99:1,3.2,3.1,9.1,58%,24
탈모유망주,Soraka,CS 21.5 (0.8),3.23:1,1.6,4.2,12.1,58%,577
WNSLucifer,Morgana,CS 23.1 (0.9),2.86:1,2.4,5.0,12.0,50%,84
WNSLucifer,Rakan,CS 20.1 (0.9),2.75:1,2.3,5.3,12.1,67%,69
WNSLucifer,Alistar,CS 43.1 (1.7),2.63:1,1.5,4.9,11.3,54%,59
WNSLucifer,Tahm Kench,CS 55.8 (2.2),2.31:1,1.6,4.5,8.7,53%,55
WNSLucifer,Thresh,CS 21.7 (0.9),2.81:1,1.6,5.1,12.8,51%,49
WNSLucifer,Braum,CS 57.7 (2.2),3.81:1,1.0,3.4,12.1,50%,40
WNSLucifer,Pyke,CS 50.6 (2.3),2.44:1,3.7,5.2,9.0,48%,33
ChoiinSec,Darius,CS 179.0 (7.4),2.11:1,4.8,4.1,3.9,48%,44
ChoiinSec,Olaf,CS 131.2 (5.2),3.54:1,5.9,3.7,7.3,70%,30
ChoiinSec,Rengar,CS 151.1 (5.7),2.73:1,5.9,4.3,5.7,53%,30
ChoiinSec,Kled,CS 183.3 (7.4),2.87:1,5.4,4.0,6.0,54%,26
ChoiinSec,Vladimir,CS 188.9 (7.6),1.79:1,3.7,4.3,4.1,46%,26
ChoiinSec,Lee Sin,CS 122.0 (4.7),3.17:1,6.3,4.7,8.6,63%,24
ChoiinSec,Kha'Zix,CS 114.6 (4.5),3.30:1,6.5,4.0,6.9,73%,22
맑게갠하늘아,Orianna,CS 201.0 (8.3),2.99:1,4.0,3.6,6.6,51%,76
맑게갠하늘아,Ryze,CS 210.1 (8.5),2.90:1,4.3,3.2,5.1,59%,59
맑게갠하늘아,Cassiopeia,CS 212.8 (8.4),2.62:1,4.2,3.6,5.2,64%,45
맑게갠하늘아,Jax,CS 216.4 (8.5),2.45:1,6.0,4.2,4.3,72%,25
맑게갠하늘아,Syndra,CS 203.9 (8.4),2.68:1,5.0,3.4,4.1,57%,21
맑게갠하늘아,Jayce,CS 193.2 (8.1),2.09:1,5.4,4.8,4.7,68%,19
맑게갠하늘아,Malzahar,CS 228.5 (7.9),2.99:1,5.1,5.3,10.7,53%,19
더블비보물섬,Vladimir,CS 219.5 (8.5),2.57:1,5.3,4.0,4.9,53%,269
더블비보물섬,Cassiopeia,CS 220.7 (8.5),2.25:1,5.0,4.5,5.1,56%,114
더블비보물섬,Kassadin,CS 196.5 (7.7),2.45:1,6.1,4.3,4.4,41%,37
더블비보물섬,Rengar,CS 121.6 (5.6),2.26:1,4.9,4.3,4.8,63%,27
더블비보물섬,Jax,CS 168.8 (6.7),2.38:1,4.5,3.6,4.0,53%,19
더블비보물섬,Ezreal,CS 234.3 (8.4),2.62:1,5.0,4.6,7.0,50%,12
더블비보물섬,Trundle,CS 124.8 (3.7),3.69:1,2.6,5.2,16.6,40%,5
dzs,Taliyah,CS 184.3 (7.5),3.29:1,6.5,4.3,7.5,67%,87
dzs,Zoe,CS 157.7 (6.6),3.05:1,5.9,3.8,5.7,62%,81
dzs,Ryze,CS 192.4 (7.9),2.82:1,4.9,3.8,5.8,50%,62
dzs,LeBlanc,CS 130.8 (5.7),2.37:1,4.9,4.1,4.8,38%,40
dzs,Talon,CS 153.7 (7.3),2.94:1,6.2,3.6,4.4,65%,26
dzs,Kha'Zix,CS 116.4 (4.7),3.45:1,6.6,3.7,6.0,70%,23
dzs,Jayce,CS 182.0 (7.3),2.48:1,5.6,4.5,5.5,38%,13
이그자일조이,Zoe,CS 173.8 (7.0),2.64:1,6.9,4.8,5.9,55%,88
이그자일조이,Rakan,CS 10.2 (0.4),4.16:1,1.8,3.6,13.4,81%,59
이그자일조이,Soraka,CS 11.9 (0.6),2.59:1,1.3,4.2,9.6,60%,40
이그자일조이,Cassiopeia,CS 190.1 (7.6),2.03:1,4.6,5.0,5.6,53%,40
이그자일조이,LeBlanc,CS 171.7 (6.7),2.57:1,6.6,4.1,4.0,61%,23
이그자일조이,Janna,CS 29.0 (1.2),2.71:1,0.9,4.2,10.6,50%,22
이그자일조이,Vladimir,CS 159.3 (6.9),2.13:1,4.2,4.4,5.1,53%,19
XiNA,Kai'Sa,CS 176.0 (7.4),2.58:1,6.9,4.7,5.2,49%,79
XiNA,Irelia,CS 192.6 (7.6),3.09:1,10.0,5.3,6.5,63%,72
XiNA,Yasuo,CS 171.0 (7.6),2.24:1,5.9,5.1,5.6,51%,45
XiNA,Nidalee,CS 146.3 (5.9),4.81:1,9.8,3.6,7.6,79%,42
XiNA,Xayah,CS 211.8 (7.9),3.46:1,6.9,4.3,7.8,64%,42
XiNA,Ezreal,CS 192.2 (7.5),3.20:1,6.2,4.2,7.2,56%,41
XiNA,Tristana,CS 193.5 (7.5),3.12:1,7.3,4.3,6.1,53%,40
막걸리소믈리에,Graves,CS 167.0 (6.9),3.00:1,7.7,4.5,5.9,55%,88
막걸리소믈리에,Gragas,CS 131.3 (5.0),3.08:1,5.2,4.4,8.3,52%,63
막걸리소믈리에,Xin Zhao,CS 155.7 (6.0),2.54:1,7.6,5.5,6.3,57%,44
막걸리소믈리에,Shyvana,CS 164.5 (6.5),3.90:1,8.1,3.8,6.8,77%,39
막걸리소믈리에,Zac,CS 134.2 (5.1),5.29:1,4.5,3.0,11.4,55%,31
막걸리소믈리에,Kindred,CS 159.1 (6.1),2.86:1,8.1,5.7,8.2,60%,30
막걸리소믈리에,Evelynn,CS 136.1 (5.0),2.80:1,8.2,5.6,7.6,50%,28
Dabb1er,Aatrox,CS 224.9 (9.1),2.62:1,6.3,4.1,4.4,61%,190
Dabb1er,Renekton,CS 226.7 (9.2),2.27:1,5.8,4.5,4.4,61%,172
Dabb1er,Olaf,CS 165.9 (7.4),1.97:1,6.0,4.9,3.6,50%,8
Dabb1er,Quinn,CS 220.8 (7.3),1.76:1,6.8,8.3,7.8,50%,6
Dabb1er,Darius,CS 188.0 (7.7),2.00:1,5.7,4.3,3.0,50%,6
Dabb1er,Rek'Sai,CS 123.0 (4.9),1.93:1,3.5,6.8,9.5,75%,4
Dabb1er,Braum,CS 34.7 (1.4),2.93:1,0.7,4.7,13.0,67%,3
넌여전히예쁘다,Nidalee,CS 137.7 (5.4),2.57:1,7.0,5.6,7.5,56%,64
넌여전히예쁘다,Camille,CS 136.8 (5.4),2.71:1,5.8,5.3,8.5,67%,43
넌여전히예쁘다,Yasuo,CS 191.5 (7.8),1.70:1,4.6,5.8,5.2,62%,34
넌여전히예쁘다,Graves,CS 163.6 (6.1),2.63:1,5.6,5.1,7.8,53%,34
넌여전히예쁘다,Rengar,CS 145.5 (5.3),2.30:1,6.7,6.5,8.3,47%,19
넌여전히예쁘다,Xin Zhao,CS 118.4 (4.9),2.20:1,6.3,5.9,6.8,56%,18
넌여전히예쁘다,Lee Sin,CS 111.5 (4.3),2.99:1,7.6,5.6,9.2,53%,17
absdf12345,Xayah,CS 212.8 (8.6),3.33:1,7.6,4.6,7.5,69%,65
absdf12345,Kalista,CS 210.9 (8.5),2.41:1,6.9,5.3,5.8,57%,49
absdf12345,Varus,CS 197.9 (8.2),2.17:1,5.3,4.9,5.5,50%,34
absdf12345,Caitlyn,CS 227.8 (8.6),2.02:1,4.8,5.5,6.4,42%,31
absdf12345,Kog'Maw,CS 227.3 (8.7),2.33:1,7.5,5.4,5.1,65%,26
absdf12345,Kha'Zix,CS 120.9 (4.6),2.30:1,6.5,5.2,5.5,62%,26
absdf12345,Vayne,CS 213.3 (8.3),2.53:1,6.5,4.8,5.6,62%,26
카카오톡은노란색,Ezreal,CS 200.1 (7.9),3.48:1,6.2,4.0,7.6,63%,89
카카오톡은노란색,Kai'Sa,CS 181.7 (7.6),2.38:1,5.7,4.6,5.3,49%,43
카카오톡은노란색,Twisted Fate,CS 194.1 (8.0),3.77:1,5.1,3.3,7.2,61%,41
카카오톡은노란색,Xayah,CS 220.0 (8.4),2.79:1,5.8,4.8,7.5,52%,31
카카오톡은노란색,Lucian,CS 191.8 (7.7),3.03:1,6.9,4.3,6.1,67%,24
카카오톡은노란색,Sivir,CS 216.9 (8.9),4.11:1,5.4,2.8,6.3,68%,19
카카오톡은노란색,Yasuo,CS 181.0 (7.9),2.56:1,4.9,4.2,5.9,63%,19
He1wa,LeBlanc,CS 172.4 (6.9),3.30:1,7.8,4.2,6.1,58%,98
He1wa,Thresh,CS 26.1 (1.0),3.61:1,2.0,4.1,12.9,70%,70
He1wa,Janna,CS 17.9 (0.7),3.52:1,2.3,4.9,14.9,79%,29
He1wa,Aurelion Sol,CS 223.6 (8.8),2.77:1,7.1,5.1,7.0,58%,26
He1wa,Alistar,CS 57.8 (2.1),3.49:1,2.3,5.0,15.3,67%,21
He1wa,Zoe,CS 165.0 (6.7),2.09:1,4.9,6.2,8.1,44%,16
He1wa,Morgana,CS 15.6 (0.7),2.13:1,2.0,4.7,8.0,62%,13
백꿍,Poppy,CS 157.8 (6.3),2.95:1,5.3,4.4,7.7,56%,194
백꿍,Galio,CS 185.8 (7.4),2.95:1,3.7,4.1,8.4,52%,163
백꿍,Ekko,CS 210.7 (7.3),1.51:1,3.0,6.2,6.3,33%,6
백꿍,Janna,CS 20.3 (0.7),2.35:1,1.8,5.8,11.8,75%,4
백꿍,Braum,CS 55.7 (2.1),3.13:1,1.0,5.0,14.7,33%,3
백꿍,Gnar,CS 176.3 (6.5),1.42:1,2.7,6.3,6.3,33%,3
백꿍,Fiora,CS 231.0 (8.7),4.40:1,5.5,2.5,5.5,100%,2
Labest,Ryze,CS 206.6 (7.8),2.10:1,6.2,5.7,5.6,59%,298
Labest,Nocturne,CS 160.1 (5.9),2.18:1,8.3,6.9,6.8,63%,8
Labest,Akali,CS 150.6 (6.0),1.88:1,7.3,6.0,4.0,50%,8
Labest,Ezreal,CS 191.7 (7.2),2.17:1,5.3,6.0,7.7,67%,6
Labest,Jax,CS 211.6 (7.2),1.28:1,4.4,7.2,4.8,60%,5
Labest,Graves,CS 163.5 (5.3),0.85:1,3.0,10.0,5.5,0%,2
Labest,Ashe,CS 266.0 (7.6),2.88:1,8.0,8.0,15.0,100%,1
YOUSONOJAM,Jhin,CS 235.2 (9.1),3.01:1,6.7,4.6,7.2,61%,49
YOUSONOJAM,Ezreal,CS 229.9 (8.5),2.50:1,7.1,6.1,8.2,60%,20
YOUSONOJAM,Ryze,CS 229.2 (8.7),2.51:1,7.0,5.3,6.3,55%,20
YOUSONOJAM,Irelia,CS 172.2 (7.9),1.89:1,5.6,5.2,4.3,56%,16
YOUSONOJAM,Sion,CS 196.5 (7.9),2.79:1,3.3,4.4,9.0,67%,15
YOUSONOJAM,Yasuo,CS 210.3 (8.0),1.50:1,6.3,7.9,5.5,47%,15
YOUSONOJAM,Tristana,CS 195.2 (8.3),3.61:1,8.6,4.1,6.2,83%,12
그리웠던날,Fiddlesticks,CS 49.3 (1.9),1.99:1,2.6,6.5,10.3,55%,303
그리웠던날,Alistar,CS 45.7 (1.9),2.16:1,1.5,5.4,10.2,54%,39
그리웠던날,Thresh,CS 28.8 (1.4),2.81:1,1.7,3.5,8.2,50%,6
그리웠던날,Malphite,CS 170.0 (6.5),3.57:1,2.5,3.5,10.0,100%,2
그리웠던날,Graves,CS 92.0 (5.3),0.57:1,1.0,3.5,1.0,0%,2
그리웠던날,Blitzcrank,CS 49.0 (1.6),2.60:1,2.0,10.0,24.0,100%,1
그리웠던날,Pyke,CS 41.0 (2.0),1.00:1,2.0,8.0,6.0,100%,1
익뇽,Aurelion Sol,CS 188.9 (7.7),4.53:1,5.5,3.0,8.1,66%,146
익뇽,Azir,CS 199.3 (8.1),3.11:1,4.9,3.2,5.0,45%,86
익뇽,Corki,CS 190.1 (8.5),4.13:1,5.9,2.5,4.6,59%,22
익뇽,Twisted Fate,CS 209.8 (7.8),3.81:1,4.5,3.3,7.9,68%,19
익뇽,Ezreal,CS 229.6 (7.9),3.47:1,6.2,3.9,7.4,47%,19
익뇽,Caitlyn,CS 151.2 (7.0),2.74:1,3.7,3.2,5.0,50%,18
익뇽,Shen,CS 107.6 (5.0),5.23:1,1.4,2.2,10.1,60%,10
찌꺼기,Viktor,CS 183.9 (7.7),2.69:1,4.3,3.8,5.9,68%,53
찌꺼기,Twisted Fate,CS 229.5 (8.5),2.81:1,3.9,3.9,7.1,48%,33
찌꺼기,Jax,CS 153.0 (7.1),2.39:1,4.1,3.3,3.8,62%,29
찌꺼기,Xin Zhao,CS 143.3 (5.6),3.38:1,6.0,4.1,7.8,75%,24
찌꺼기,Azir,CS 257.6 (9.4),4.15:1,6.4,2.8,5.4,74%,19
찌꺼기,Graves,CS 180.7 (6.7),3.41:1,7.1,4.8,9.4,76%,17
찌꺼기,Ryze,CS 188.9 (7.7),1.92:1,4.6,4.6,4.1,44%,16
희망믿음신뢰,Quinn,CS 161.0 (6.7),2.33:1,8.5,6.0,5.5,64%,69
희망믿음신뢰,Lee Sin,CS 139.6 (5.3),2.52:1,8.2,6.2,7.5,35%,31
희망믿음신뢰,Camille,CS 100.9 (4.1),2.79:1,6.6,5.5,8.7,60%,30
희망믿음신뢰,Rengar,CS 127.4 (5.3),2.50:1,7.1,5.5,6.6,75%,24
희망믿음신뢰,Graves,CS 146.7 (6.2),3.13:1,6.3,4.5,7.7,61%,23
희망믿음신뢰,Evelynn,CS 98.5 (4.1),2.23:1,7.8,6.6,7.1,47%,17
희망믿음신뢰,Xin Zhao,CS 112.6 (4.6),1.90:1,5.3,6.7,7.4,44%,16
조용히겜만해여,Twisted Fate,CS 213.8 (8.5),4.08:1,4.8,2.8,6.6,53%,88
조용히겜만해여,Kassadin,CS 208.1 (8.4),3.94:1,6.1,2.6,4.1,61%,82
조용히겜만해여,Camille,CS 184.3 (7.7),2.69:1,5.3,3.6,4.3,67%,39
조용히겜만해여,Gangplank,CS 210.6 (8.3),3.18:1,4.1,3.3,6.4,59%,27
조용히겜만해여,Viktor,CS 215.5 (8.5),2.97:1,4.4,3.2,5.1,48%,21
조용히겜만해여,Jayce,CS 181.8 (7.7),1.59:1,2.9,3.9,3.4,39%,18
조용히겜만해여,Swain,CS 198.1 (7.5),2.78:1,4.8,3.9,5.9,60%,15
l블루비틀l,Aurelion Sol,CS 185.1 (7.1),3.41:1,6.4,4.4,8.7,58%,350
l블루비틀l,Zilean,CS 138.9 (5.3),3.09:1,2.1,3.3,8.2,63%,16
l블루비틀l,Darius,CS 218.0 (7.4),1.50:1,6.3,7.0,4.3,75%,4
l블루비틀l,Heimerdinger,CS 159.0 (6.2),1.53:1,4.0,4.3,2.5,50%,4
l블루비틀l,Yasuo,CS 222.3 (7.4),1.73:1,6.0,7.3,6.7,67%,3
l블루비틀l,Pantheon,CS 68.0 (3.1),2.06:1,4.3,5.7,7.3,33%,3
l블루비틀l,Kayn,CS 168.5 (6.8),2.00:1,5.0,4.5,4.0,100%,2
아이보리사생팬,Galio,CS 199.2 (7.7),3.74:1,4.2,3.3,8.2,55%,33
아이보리사생팬,Lulu,CS 159.9 (6.6),4.59:1,3.1,2.7,9.2,61%,31
아이보리사생팬,Ryze,CS 189.2 (8.8),3.73:1,4.5,2.3,3.9,54%,26
아이보리사생팬,Zoe,CS 176.6 (7.6),3.55:1,6.7,3.5,5.6,64%,22
아이보리사생팬,LeBlanc,CS 184.3 (7.0),4.01:1,7.3,3.2,5.6,50%,22
아이보리사생팬,Thresh,CS 40.8 (1.7),5.54:1,1.6,2.3,11.1,89%,18
아이보리사생팬,Yasuo,CS 230.8 (8.5),3.37:1,7.2,3.7,5.2,82%,17
Micca,Vayne,CS 224.7 (8.4),2.97:1,4.8,3.2,4.9,46%,102
Micca,Tristana,CS 221.1 (8.5),4.11:1,5.5,2.7,5.5,56%,85
Micca,Janna,CS 11.8 (0.5),3.30:1,1.6,3.3,9.3,62%,61
Micca,Ezreal,CS 194.3 (7.9),3.71:1,4.1,2.8,6.2,52%,31
Micca,Caitlyn,CS 264.6 (9.0),2.90:1,4.3,3.5,5.9,58%,12
Micca,Varus,CS 184.3 (8.3),3.21:1,2.9,2.4,4.8,63%,8
Micca,Twisted Fate,CS 192.4 (8.3),3.67:1,4.7,2.6,4.7,86%,7
Idonothaveto,Taliyah,CS 193.9 (8.5),3.39:1,5.9,3.6,6.3,68%,92
Idonothaveto,Syndra,CS 229.2 (9.0),4.02:1,6.2,3.2,6.5,71%,52
Idonothaveto,Anivia,CS 213.0 (8.9),3.63:1,4.7,3.1,6.4,62%,26
Idonothaveto,Malzahar,CS 191.9 (8.1),2.75:1,3.6,3.9,7.0,62%,21
Idonothaveto,Pantheon,CS 133.4 (6.1),2.27:1,4.8,4.2,4.6,50%,18
Idonothaveto,Twisted Fate,CS 205.6 (7.8),2.62:1,4.1,4.4,7.5,44%,16
Idonothaveto,Orianna,CS 158.7 (8.2),4.14:1,3.3,2.3,6.3,67%,3
팀이뒤틀린사람,Ryze,CS 223.8 (8.6),3.72:1,6.3,3.5,6.8,64%,78
팀이뒤틀린사람,Azir,CS 237.2 (9.0),2.96:1,5.1,3.7,5.8,63%,56
팀이뒤틀린사람,Yasuo,CS 177.0 (7.6),2.36:1,6.1,4.8,5.1,56%,16
팀이뒤틀린사람,Ezreal,CS 171.6 (7.7),1.78:1,2.9,4.3,4.6,31%,16
팀이뒤틀린사람,Cassiopeia,CS 221.4 (8.1),2.58:1,5.6,4.6,6.4,50%,14
팀이뒤틀린사람,Xayah,CS 246.8 (8.9),4.05:1,5.1,3.4,8.6,69%,13
팀이뒤틀린사람,Corki,CS 258.8 (9.7),3.21:1,5.3,3.0,4.4,64%,11
미애킬러,Galio,CS 35.0 (1.5),2.48:1,2.3,4.9,9.9,55%,56
미애킬러,Camille,CS 104.2 (4.5),2.60:1,6.5,5.2,7.0,71%,42
미애킬러,Nunu,CS 26.4 (1.0),4.17:1,1.1,4.1,16.2,78%,27
미애킬러,Evelynn,CS 115.2 (4.6),3.15:1,8.0,5.0,7.6,56%,25
미애킬러,Karthus,CS 208.8 (7.9),2.82:1,9.3,6.0,7.7,71%,24
미애킬러,Janna,CS 7.8 (0.4),2.72:1,1.7,4.2,9.6,54%,13
미애킬러,Vladimir,CS 138.4 (5.6),1.37:1,4.6,5.4,2.9,43%,7
델이가진아에게,Vladimir,CS 178.4 (7.5),2.81:1,6.4,4.3,5.6,61%,121
델이가진아에게,Nidalee,CS 138.2 (5.9),3.00:1,7.0,4.7,7.1,57%,53
델이가진아에게,Ezreal,CS 208.8 (8.1),3.95:1,7.1,3.7,7.4,86%,28
델이가진아에게,Twisted Fate,CS 162.6 (7.1),2.58:1,3.3,3.8,6.6,61%,28
델이가진아에게,Elise,CS 110.8 (4.3),3.55:1,6.8,4.4,9.0,67%,9
델이가진아에게,Lucian,CS 219.4 (8.7),6.43:1,10.5,2.9,8.0,88%,8
델이가진아에게,Corki,CS 232.7 (9.6),5.67:1,8.3,2.0,3.0,67%,3
hunjiuwanshile,Camille,CS 186.4 (7.6),3.12:1,9.0,4.5,4.9,73%,75
hunjiuwanshile,Fiora,CS 192.3 (8.2),2.59:1,8.8,4.7,3.5,62%,55
hunjiuwanshile,Kennen,CS 167.0 (7.0),1.64:1,4.9,5.6,4.4,38%,34
hunjiuwanshile,Jayce,CS 175.0 (7.6),1.99:1,4.7,4.7,4.7,50%,26
hunjiuwanshile,Jax,CS 174.9 (7.5),2.18:1,7.0,4.3,2.3,62%,21
hunjiuwanshile,Gangplank,CS 207.6 (8.0),2.21:1,3.9,4.5,6.1,56%,16
hunjiuwanshile,Vladimir,CS 183.8 (7.7),2.00:1,4.9,4.0,3.1,50%,8
hhhi,Taliyah,CS 178.1 (7.2),3.62:1,9.4,4.4,6.5,67%,39
hhhi,Yasuo,CS 171.1 (7.7),1.59:1,5.5,5.9,3.9,40%,35
hhhi,Irelia,CS 174.9 (7.7),1.89:1,6.8,6.0,4.4,60%,25
hhhi,Ryze,CS 178.3 (8.3),1.66:1,5.4,6.0,4.5,56%,16
hhhi,Camille,CS 132.1 (5.6),2.48:1,7.9,5.7,6.3,60%,15
hhhi,Zoe,CS 187.4 (7.4),3.12:1,8.0,4.9,7.1,79%,14
hhhi,Vladimir,CS 152.8 (7.2),1.60:1,5.5,5.5,3.2,55%,11
군인이라잘못해요,Rakan,CS 16.9 (0.7),3.33:1,3.4,4.0,9.9,66%,29
군인이라잘못해요,Kled,CS 162.3 (6.9),2.92:1,8.3,4.9,6.0,70%,23
군인이라잘못해요,LeBlanc,CS 158.3 (6.3),3.31:1,8.4,3.9,4.4,68%,22
군인이라잘못해요,Jhin,CS 247.2 (8.1),3.17:1,8.8,5.6,9.0,61%,18
군인이라잘못해요,Kayn,CS 164.1 (6.0),2.49:1,6.7,5.9,7.9,60%,15
군인이라잘못해요,Vladimir,CS 153.2 (7.2),2.61:1,4.9,3.3,3.7,71%,14
군인이라잘못해요,Yasuo,CS 230.1 (8.2),1.86:1,6.8,7.0,6.2,50%,12
겨울동화박종우,Lulu,CS 45.1 (1.8),3.96:1,2.8,3.4,10.8,60%,116
겨울동화박종우,Morgana,CS 12.4 (0.5),4.04:1,2.8,3.9,13.1,65%,40
겨울동화박종우,Bard,CS 21.0 (0.8),4.09:1,3.9,3.9,11.9,63%,40
겨울동화박종우,Janna,CS 13.3 (0.5),3.48:1,1.7,3.4,10.0,60%,35
겨울동화박종우,Karma,CS 68.4 (3.0),3.69:1,2.7,3.0,8.4,50%,14
겨울동화박종우,Nami,CS 10.3 (0.4),5.18:1,2.3,2.8,12.3,83%,6
겨울동화박종우,Taric,CS 33.0 (1.7),4.40:1,0.7,2.5,10.3,67%,6
잠자야하는사람,Olaf,CS 153.6 (6.0),6.08:1,7.4,2.6,8.3,68%,28
잠자야하는사람,Lee Sin,CS 126.7 (5.3),3.88:1,7.3,3.5,6.2,58%,19
잠자야하는사람,Camille,CS 177.8 (7.1),4.27:1,8.1,3.4,6.3,73%,11
잠자야하는사람,Sejuani,CS 120.9 (4.9),7.63:1,4.8,2.1,11.3,67%,9
잠자야하는사람,Ezreal,CS 195.2 (8.1),2.72:1,4.7,3.6,5.0,56%,9
잠자야하는사람,Kha'Zix,CS 127.7 (5.0),3.49:1,7.7,4.3,7.4,44%,9
잠자야하는사람,Xin Zhao,CS 127.9 (5.3),2.48:1,5.8,4.9,6.3,44%,9
몽갈,Bard,CS 12.5 (0.5),2.66:1,2.6,5.5,12.1,60%,220
몽갈,Cho'Gath,CS 226.0 (7.4),4.50:1,5.5,3.0,8.0,100%,2
몽갈,Rakan,CS 7.0 (0.3),3.46:1,3.5,6.5,19.0,100%,2
몽갈,Lulu,CS 137.0 (5.3),2.00:1,2.5,5.5,8.5,0%,2
몽갈,Nautilus,CS 44.0 (2.8),2.50:1,2.0,4.0,8.0,100%,1
몽갈,Braum,CS 34.0 (1.5),2.60:1,1.0,5.0,12.0,100%,1
몽갈,Corki,CS 300.0 (8.2),3.00:1,6.0,5.0,9.0,100%,1
와칸다지킴이,Nidalee,CS 150.2 (6.2),5.70:1,7.8,2.6,7.1,65%,57
와칸다지킴이,Vladimir,CS 188.4 (8.0),3.46:1,5.9,3.1,4.9,65%,43
와칸다지킴이,Lee Sin,CS 120.0 (4.9),4.89:1,7.1,3.1,8.0,70%,33
와칸다지킴이,Olaf,CS 139.1 (5.9),4.65:1,5.8,2.4,5.5,71%,21
와칸다지킴이,Jarvan IV,CS 115.6 (4.9),3.55:1,5.3,3.6,7.6,53%,19
와칸다지킴이,Evelynn,CS 133.1 (5.1),5.25:1,9.4,3.3,8.0,81%,16
와칸다지킴이,Zac,CS 123.4 (4.8),6.88:1,4.7,2.5,12.8,85%,13
twistwrist,Swain,CS 175.5 (7.1),4.46:1,5.9,3.5,9.6,59%,37
twistwrist,Yasuo,CS 193.8 (8.1),3.16:1,5.6,4.1,7.2,67%,36
twistwrist,Kai'Sa,CS 200.1 (8.5),3.80:1,8.3,3.7,5.8,76%,33
twistwrist,Xayah,CS 179.5 (7.6),2.76:1,5.2,4.7,7.7,65%,20
twistwrist,Varus,CS 180.4 (8.0),2.78:1,4.9,3.9,5.9,68%,19
twistwrist,Vladimir,CS 173.7 (7.4),2.82:1,3.8,3.0,4.6,55%,11
twistwrist,Mordekaiser,CS 204.4 (7.2),6.38:1,5.4,2.6,11.2,100%,5
dreamscametrue,Rakan,CS 11.4 (0.5),5.06:1,1.9,2.5,10.9,74%,38
dreamscametrue,Braum,CS 45.7 (1.9),4.07:1,1.5,3.2,11.5,67%,33
dreamscametrue,Pyke,CS 45.1 (1.7),2.04:1,3.4,5.7,8.3,39%,28
dreamscametrue,Alistar,CS 36.2 (1.6),2.84:1,1.8,4.2,10.2,44%,18
dreamscametrue,Dr. Mundo,CS 165.2 (7.6),3.62:1,3.4,2.6,6.1,63%,16
dreamscametrue,Fiddlesticks,CS 21.2 (0.9),2.70:1,1.7,4.3,9.9,50%,16
dreamscametrue,Blitzcrank,CS 31.2 (1.3),4.54:1,2.7,3.1,11.3,67%,12
Cord9,Dr. Mundo,CS 140.9 (5.9),3.73:1,6.7,3.9,7.8,81%,37
Cord9,Graves,CS 135.4 (6.0),3.63:1,5.5,3.5,7.2,65%,34
Cord9,Trundle,CS 123.6 (5.1),2.47:1,3.9,5.5,9.6,43%,23
Cord9,Xin Zhao,CS 121.8 (5.0),2.52:1,5.0,4.9,7.4,64%,14
Cord9,Kindred,CS 123.5 (5.1),2.75:1,7.1,5.4,7.8,57%,14
Cord9,Poppy,CS 151.2 (5.8),1.85:1,3.7,6.3,8.0,54%,13
Cord9,Nidalee,CS 117.9 (5.4),3.32:1,6.3,4.4,8.3,83%,12
Queenswan,Gangplank,CS 202.6 (7.9),3.26:1,4.4,3.6,7.3,56%,43
Queenswan,Yasuo,CS 197.4 (8.2),2.41:1,4.8,3.8,4.3,70%,33
Queenswan,Vladimir,CS 179.2 (7.6),2.76:1,4.6,3.2,4.3,64%,28
Queenswan,Ekko,CS 200.9 (7.9),3.38:1,5.7,2.9,4.2,70%,27
Queenswan,Darius,CS 192.6 (7.5),2.28:1,6.6,4.4,3.3,55%,20
